remainrate(iter)
"1",0.952380952380952
"2",0.952380952380952
"3",0.952380952380952
"4",0.952380952380952
"5",0.952380952380952
"6",0.952380952380952
"7",0.952380952380952
"8",0.952380952380952
"9",0.952380952380952
"10",0.952380952380952
"11",0.952380952380952
"12",0.952380952380952
"13",0.952380952380952
"14",0.952380952380952
"15",0.952380952380952
"16",0.952380952380952
"17",0.952380952380952
"18",0.952380952380952
"19",0.952380952380952
"20",0.952380952380952
"21",0.952380952380952
"22",0.952380952380952
"23",0.952380952380952
"24",0.952380952380952
"25",0.952380952380952
"26",0.952380952380952
"27",0.952380952380952
"28",0.952380952380952
"29",0.952380952380952
"30",0.952380952380952
"31",0.952380952380952
"32",0.952380952380952
"33",0.952380952380952
"34",0.952380952380952
"35",0.952380952380952
"36",0.952380952380952
"37",0.952380952380952
"38",0.952380952380952
"39",0.952380952380952
"40",0.952380952380952
"41",0.952380952380952
"42",0.952380952380952
"43",0.952380952380952
"44",0.952380952380952
"45",0.952380952380952
"46",0.952380952380952
"47",0.952380952380952
"48",0.952380952380952
"49",0.952380952380952
"50",0.952380952380952
"51",0.952380952380952
"52",0.952380952380952
"53",0.952380952380952
"54",0.952380952380952
"55",0.952380952380952
"56",0.952380952380952
"57",0.952380952380952
"58",0.952380952380952
"59",0.952380952380952
"60",0.952380952380952
"61",0.952380952380952
"62",0.952380952380952
"63",0.952380952380952
"64",0.952380952380952
"65",0.952380952380952
"66",0.952380952380952
"67",0.952380952380952
"68",0.952380952380952
"69",0.952380952380952
"70",0.952380952380952
"71",0.952380952380952
"72",0.952380952380952
"73",0.952380952380952
"74",0.952380952380952
"75",0.952380952380952
"76",0.952380952380952
"77",0.952380952380952
"78",0.952380952380952
"79",0.952380952380952
"80",0.952380952380952
"81",0.952380952380952
"82",0.952380952380952
"83",0.952380952380952
"84",0.952380952380952
"85",0.952380952380952
"86",0.952380952380952
"87",0.952380952380952
"88",0.952380952380952
"89",0.952380952380952
"90",0.952380952380952
"91",0.952380952380952
"92",0.952380952380952
"93",0.952380952380952
"94",0.952380952380952
"95",0.952380952380952
"96",0.952380952380952
"97",0.952380952380952
"98",0.952380952380952
"99",0.952380952380952
"100",0.952380952380952
"101",0.951932139491046
"102",0.951492537313433
"103",0.951061865189289
"104",0.950639853747715
"105",0.950226244343891
"106",0.949820788530466
"107",0.949423247559893
"108",0.949033391915642
"109",0.948651000870322
"110",0.948275862068966
"111",0.947907771135781
"112",0.947546531302876
"113",0.947191953059514
"114",0.946843853820598
"115",0.946502057613169
"116",0.946166394779772
"117",0.945836701697656
"118",0.94551282051282
"119",0.945194598888006
"120",0.94488188976378
"121",0.944574551131928
"122",0.944272445820434
"123",0.943975441289332
"124",0.943683409436834
"125",0.943396226415094
"126",0.94311377245509
"127",0.942835931700074
"128",0.942562592047128
"129",0.942293644996348
"130",0.942028985507246
"131",0.94176851186197
"132",0.94151212553495
"133",0.941259731068648
"134",0.941011235955056
"135",0.940766550522648
"136",0.940525587828492
"137",0.940288263555251
"138",0.940054495912806
"139",0.939824205544287
"140",0.939597315436242
"141",0.939373750832778
"142",0.939153439153439
"143",0.938936309914642
"144",0.938722294654498
"145",0.938511326860841
"146",0.938303341902314
"147",0.938098276962348
"148",0.937896070975919
"149",0.937696664568911
"150",0.9375
"151",0.937306021104904
"152",0.93711467324291
"153",0.93692590324556
"154",0.936739659367397
"155",0.936555891238671
"156",0.936374549819928
"157",0.936195587358378
"158",0.936018957345972
"159",0.935844614479105
"160",0.935672514619883
"161",0.935502614758861
"162",0.935334872979215
"163",0.93516924842226
"164",0.935005701254276
"165",0.934844192634561
"166",0.934684684684685
"167",0.93452714045887
"168",0.934371523915462
"169",0.934217799889442
"170",0.934065934065934
"171",0.93391589295467
"172",0.933767643865364
"173",0.933621154883972
"174",0.933476394849785
"175",0.933333333333333
"176",0.933191940615058
"177",0.933052187664734
"178",0.932914046121593
"179",0.932777488275143
"180",0.932642487046632
